,price,volume
2021-02-06 00:00:00+00:00,1.0008493163296335,441758.9990488414
2021-02-06 00:30:00+00:00,1.0006922768349429,297437.81185954576
2021-02-06 01:00:00+00:00,1.0001985014117656,414128.34408894804
2021-02-06 01:30:00+00:00,1.0003304475118193,1178196.9642895632
2021-02-06 02:00:00+00:00,1.0006782268907455,441103.7272445088
2021-02-06 02:30:00+00:00,0.9997654728074403,539145.4886902663
2021-02-06 03:00:00+00:00,0.9997053787817098,352658.0505316549
2021-02-06 03:30:00+00:00,1.0006699321025156,302292.1671758593
2021-02-06 04:00:00+00:00,1.0005988924583304,412301.5914405987
2021-02-06 04:30:00+00:00,1.0004880856041476,355283.17280842346
2021-02-06 05:00:00+00:00,1.0002503204035367,564207.2212664847
2021-02-06 05:30:00+00:00,1.0002219857988288,502913.02523705753
2021-02-06 06:00:00+00:00,1.000219153543499,476204.2064385779
2021-02-06 06:30:00+00:00,1.0003682887156065,365309.49074126815
2021-02-06 07:00:00+00:00,1.0022563789593986,233420.32448658417
2021-02-06 07:30:00+00:00,1.0014977381067167,360632.91511090426
2021-02-06 08:00:00+00:00,1.001021342226793,637119.0897654803
2021-02-06 08:30:00+00:00,1.0007135869263586,357001.5513162447
2021-02-06 09:00:00+00:00,1.00050779317956,383172.9615431763
2021-02-06 09:30:00+00:00,1.0008414225124032,500336.9104989594
2021-02-06 10:00:00+00:00,1.0007007376948587,360453.40737541724
2021-02-06 10:30:00+00:00,1.0006832804263972,345610.049661453
2021-02-06 11:00:00+00:00,1.0005626228245004,1076660.5550489118
2021-02-06 11:30:00+00:00,1.0007072209291519,390426.12770408904
2021-02-06 12:00:00+00:00,1.0002812929157674,960572.6581064427
2021-02-06 12:30:00+00:00,1.0012349264943736,273550.90283263824
2021-02-06 13:00:00+00:00,1.0013853297644304,258310.25446710503
2021-02-06 13:30:00+00:00,1.000326891900809,373997.64867351955
2021-02-06 14:00:00+00:00,1.0001861465568629,788514.1639542007
2021-02-06 14:30:00+00:00,1.0013101942432934,323700.04314724694
2021-02-06 15:00:00+00:00,1.0003148568360047,453067.7016093942
2021-02-06 15:30:00+00:00,0.9999902270991552,408416.25116207893
2021-02-06 16:00:00+00:00,1.0000137602677828,451983.50277676794
2021-02-06 16:30:00+00:00,1.0002499920699486,469142.11690427846
2021-02-06 17:00:00+00:00,1.0004741477006984,634418.0666054988
2021-02-06 17:30:00+00:00,1.00033657080861,637257.8472955851
2021-02-06 18:00:00+00:00,1.0005290033446022,788114.7148522603
2021-02-06 18:30:00+00:00,1.0004179622663545,1547669.082644051
2021-02-06 19:00:00+00:00,1.0000674218816805,345169.53051616193
2021-02-06 19:30:00+00:00,1.0005893405377266,443413.1784562444
2021-02-06 20:00:00+00:00,1.0012723874642888,370199.5790881413
2021-02-06 20:30:00+00:00,1.0004531724877201,308918.4404476255
2021-02-06 21:00:00+00:00,1.0003307436970073,431975.0068943098
2021-02-06 21:30:00+00:00,1.0003111438864405,311324.3309454697
2021-02-06 22:00:00+00:00,1.001120030204052,242645.97307186993
2021-02-06 22:30:00+00:00,1.0005915727182741,266234.1356747987
2021-02-06 23:00:00+00:00,0.999670707851924,569754.5398690082
2021-02-06 23:30:00+00:00,1.000605783518793,311458.3664894777
2021-02-07 00:00:00+00:00,1.0005346442198952,366805.0662883689
2021-02-07 00:30:00+00:00,1.0009992205290845,248811.81753700817
2021-02-07 01:00:00+00:00,1.0006531153959493,310360.56751071673
2021-02-07 01:30:00+00:00,0.9996363485639284,624652.2619366271
2021-02-07 02:00:00+00:00,1.0002413498796994,643493.2685009248
2021-02-07 02:30:00+00:00,1.000341957922931,660229.7849359974
2021-02-07 03:00:00+00:00,1.0001238965594377,510673.96008673875
2021-02-07 03:30:00+00:00,1.0004265438082218,431572.3315758114
2021-02-07 04:00:00+00:00,1.0002079651933653,337157.58124800486
2021-02-07 04:30:00+00:00,0.999882710578214,527834.2937258433
2021-02-07 05:00:00+00:00,0.9998379115547658,640210.9733369248
2021-02-07 05:30:00+00:00,1.0005214413779302,272931.2037308112
2021-02-07 06:00:00+00:00,0.9999998377102325,272822.8458741413
2021-02-07 06:30:00+00:00,0.9993698951832124,275929.0745196234
2021-02-07 07:00:00+00:00,1.000033073974179,310296.898530173
2021-02-07 07:30:00+00:00,0.9998765434327533,390980.96897447936
2021-02-07 08:00:00+00:00,1.0005311452205716,545472.6353075582
2021-02-07 08:30:00+00:00,0.9997919104608117,381841.3140459959
2021-02-07 09:00:00+00:00,0.9994194409451502,357134.5839055797
2021-02-07 09:30:00+00:00,1.0004799267774418,302439.25918912265
2021-02-07 10:00:00+00:00,0.9993347610247334,603958.8329250579
2021-02-07 10:30:00+00:00,0.9998884494339837,741941.0765630421
2021-02-07 11:00:00+00:00,1.0003305939146547,535123.7309417613
2021-02-07 11:30:00+00:00,1.000588023952809,405300.8644522246
2021-02-07 12:00:00+00:00,1.0003338514392162,694198.4360191773
2021-02-07 12:30:00+00:00,1.0003263028091232,457112.60931466636
2021-02-07 13:00:00+00:00,1.0000551563349163,518175.15597817494
2021-02-07 13:30:00+00:00,0.9987699094028772,1562978.1189289698
2021-02-07 14:00:00+00:00,0.9992100614660642,688392.2581362164
2021-02-07 14:30:00+00:00,0.9988068441292142,462710.45381116326
2021-02-07 15:00:00+00:00,0.9994495582243257,1332416.2945560236
2021-02-07 15:30:00+00:00,0.9992988862418144,758887.9561498889
2021-02-07 16:00:00+00:00,0.9997319440993429,908118.9844134939
2021-02-07 16:30:00+00:00,0.9998811463170725,509625.5109859975
