,price,volume
2021-02-07 21:00:00+00:00,0.99958988,214142.41304068704
2021-02-07 21:30:00+00:00,0.99969015,652342.8371271611
2021-02-07 22:00:00+00:00,0.99993758,142694.16950643156
2021-02-07 22:30:00+00:00,0.99986049,355858.3501467309
2021-02-07 23:00:00+00:00,0.99995855,253290.05026945536
2021-02-07 23:30:00+00:00,0.99997446,129877.22927634326
2021-02-08 00:00:00+00:00,0.99986012,235203.35707163817
2021-02-08 00:30:00+00:00,0.99991022,330786.1433157822
2021-02-08 01:00:00+00:00,0.99986884,162865.15251193114
2021-02-08 01:30:00+00:00,0.99998698,168098.71947903116
2021-02-08 02:00:00+00:00,0.99992869,81331.35202485592
2021-02-08 02:30:00+00:00,0.99958053,360694.27289399406
2021-02-08 03:00:00+00:00,0.99985884,375384.7022306299
2021-02-08 03:30:00+00:00,0.99943519,221637.00252544088
2021-02-08 04:00:00+00:00,0.99962413,128785.9640709722
2021-02-08 04:30:00+00:00,1.00006226,48874.29305538577
2021-02-08 05:00:00+00:00,1.00004891,257480.48197033207
2021-02-08 05:30:00+00:00,1.0001367,45286.80908706616
2021-02-08 06:00:00+00:00,1.00001364,83563.50341835171
2021-02-08 06:30:00+00:00,1.00005536,126604.70855060972
2021-02-08 07:00:00+00:00,0.99996178,102085.10071144416
2021-02-08 07:30:00+00:00,0.99993261,221084.81383368527
2021-02-08 08:00:00+00:00,0.99995733,73391.25397266721
2021-02-08 08:30:00+00:00,1.00004352,46548.72553966585
2021-02-08 09:00:00+00:00,0.99984854,209498.39230032056
2021-02-08 09:30:00+00:00,0.99989708,257452.6144442672
2021-02-08 10:00:00+00:00,0.9999795,452415.32961216423
2021-02-08 10:30:00+00:00,0.99975642,477943.9992046919
2021-02-08 11:00:00+00:00,0.99991006,318037.2514269399
2021-02-08 11:30:00+00:00,0.99968118,84836.94008109966
2021-02-08 12:00:00+00:00,1.00001672,260512.94194753925
2021-02-08 12:30:00+00:00,0.99976228,2349642.405537402
2021-02-08 13:00:00+00:00,1.00005405,3592796.191920244
2021-02-08 13:30:00+00:00,1.00047434,2574669.0676186336
2021-02-08 14:00:00+00:00,1.00049405,1024388.5142715792
2021-02-08 14:30:00+00:00,1.00048741,615466.1615682404
2021-02-08 15:00:00+00:00,1.00037591,1109066.0544821955
2021-02-08 15:30:00+00:00,1.00058173,1154811.820067708
2021-02-08 16:00:00+00:00,0.99963708,2973502.9550721273
2021-02-08 16:30:00+00:00,0.99978028,942934.0129997539
2021-02-08 17:00:00+00:00,0.99992011,250001.19621598604
2021-02-08 17:30:00+00:00,0.9999383,216890.7557108799
2021-02-08 18:00:00+00:00,0.99991258,487728.9301516621
2021-02-08 18:30:00+00:00,0.9999884,354403.73435303493
2021-02-08 19:00:00+00:00,0.99976478,226178.14393357703
2021-02-08 19:30:00+00:00,0.99932655,315444.42048231425
